SERIALNO,PUMA,HINCP,WGTP,NP,state
2023HU0231894,307,74000,18,3,15
2023HU0232566,303,44000,18,1,15
2023HU0232845,200,300000,9,2,15
2023HU0234016,100,34000,13,4,15
2023HU0234395,302,80000,11,2,15
2023HU0234660,301,58800,4,5,15
2023HU0234817,304,133000,26,4,15
2023HU0235094,307,216000,15,4,15
2023HU0236056,307,176800,10,7,15
2023HU0236132,304,72000,17,1,15
2023HU0236724,305,56000,4,3,15
2023HU0237386,100,-60000,16,0,15
2023HU0237699,307,85000,12,1,15
2023HU0237914,303,108000,8,2,15
2023HU0238174,100,593000,102,4,15
2023HU0238605,306,29400,7,4,15
2023HU0238839,305,91000,12,4,15
2023HU0239142,305,25000,11,1,15
2023HU0239475,307,63000,10,1,15
2023HU0239688,200,53300,3,3,15
2023HU0239833,200,50000,4,1,15
2023HU0239946,301,20000,4,1,15
2023HU0240616,303,118200,18,3,15
2023HU0240793,100,133000,28,4,15
2023HU0241031,100,140000,23,2,15
2023HU0241102,302,-60000,23,0,15
2023HU0241109,304,105030,27,2,15
2023HU0241158,100,55000,9,2,15
2023HU0241264,302,272000,16,4,15
2023HU0241527,301,80000,54,5,15
2023HU0241814,200,-60000,33,0,15
2023HU0241829,304,77820,13,2,15
2023HU0241844,302,80000,12,1,15
2023HU0241950,308,35500,9,2,15
2023HU0242035,302,64000,24,1,15
2023HU0242046,200,39800,4,5,15
2023HU0242101,305,32000,15,1,15
2023HU0242741,100,35000,6,6,15
2023HU0242958,307,33700,79,1,15
2023HU0243195,305,63100,20,2,15
2023HU0243369,307,160120,8,3,15
2023HU0243372,200,210000,21,2,15
2023HU0243817,303,380000,7,2,15
2023HU0243903,307,103000,10,4,15
2023HU0244085,303,524700,17,4,15
2023HU0244165,100,152000,18,3,15
2023HU0244292,307,30000,26,2,15
2023HU0244640,302,110530,16,2,15
2023HU0244746,308,136000,9,2,15
2023HU0245154,308,88100,9,2,15
2023HU0245255,200,40000,28,1,15
2023HU0245973,306,-60000,33,0,15
2023HU0246108,306,76400,15,3,15
2023HU0246258,100,-60000,34,0,15
2023HU0246480,303,599500,48,3,15
2023HU0246933,303,24000,12,1,15
2023HU0247021,303,58500,22,1,15
2023HU0247050,200,91800,15,2,15
2023HU0247153,200,14000,25,1,15
2023HU0247247,100,100000,29,5,15
2023HU0247402,302,167800,12,2,15
2023HU0247563,305,22900,6,4,15
2023HU0247579,305,96800,33,1,15
2023HU0247862,304,-60000,25,0,15
2023HU0247907,100,41900,11,1,15
2023HU0247921,301,77950,6,4,15
2023HU0248185,305,8400,24,2,15
2023HU0248471,100,-60000,41,0,15
2023HU0248498,306,55000,15,6,15
2023HU0248697,100,-60000,14,0,15
2023HU0248788,304,90000,12,1,15
2023HU0248894,308,210000,6,4,15
2023HU0249048,304,0,49,1,15
2023HU0249102,302,211000,16,2,15
2023HU0249444,200,-60000,7,0,15
2023HU0249616,304,116080,10,2,15
2023HU0249746,100,12000,15,1,15
2023HU0250028,307,42500,12,2,15
2023HU0250045,301,325000,28,3,15
2023HU0250141,200,127600,61,2,15
2023HU0250525,200,141000,17,2,15
2023HU0250637,303,52400,10,2,15
2023HU0250857,100,354000,5,2,15
2023HU0250865,304,171000,20,4,15
2023HU0250903,307,206540,11,7,15
2023HU0251018,307,178000,15,3,15
2023HU0251159,200,36900,2,2,15
2023HU0251576,304,55000,25,2,15
2023HU0251751,100,522000,7,1,15
2023HU0252181,304,-60000,62,0,15
2023HU0252476,305,38800,20,2,15
2023HU0253142,307,14300,15,1,15
2023HU0253189,303,137100,9,3,15
2023HU0253258,100,159580,6,5,15
2023HU0253557,307,46000,34,2,15
2023HU0253679,303,115800,30,5,15
2023HU0254011,305,34560,16,5,15
2023HU0254187,307,38000,11,1,15
2023HU0254289,100,420000,16,2,15
2023HU0254551,308,276500,5,5,15
2023HU0254880,304,215000,15,4,15
2023HU0255199,200,51000,3,2,15
2023HU0255576,303,49000,14,3,15
2023HU0256341,303,365300,11,3,15
2023HU0256442,307,150000,54,3,15
2023HU0256596,304,29000,20,1,15
2023HU0257233,306,24100,13,2,15
2023HU0257519,100,133000,10,2,15
2023HU0257533,304,-60000,89,0,15
2023HU0257617,303,277200,8,3,15
2023HU0257733,306,95900,46,5,15
2023HU0257883,200,15600,17,2,15
2023HU0258587,304,116000,18,2,15
2023HU0259531,303,60000,12,3,15
2023HU0259871,303,0,27,1,15
2023HU0259901,100,1300,19,1,15
2023HU0260014,304,174000,11,2,15
2023HU0260320,200,149800,8,3,15
2023HU0260507,200,0,17,3,15
2023HU0260546,301,27200,6,2,15
2023HU0260796,100,-60000,9,0,15
2023HU0261800,303,150000,16,1,15
2023HU0262558,303,112000,17,1,15
2023HU0262594,100,213000,32,2,15
2023HU0262892,305,160800,16,4,15
2023HU0263285,100,-60000,3,0,15
2023HU0263293,200,54050,15,1,15
2023HU0263741,301,108000,14,1,15
2023HU0264188,303,205600,21,3,15
2023HU0264377,301,40000,3,2,15
2023HU0264618,303,160700,10,4,15
2023HU0265774,304,11200,18,1,15
2023HU0266073,306,66000,14,1,15
2023HU0266468,305,126110,16,2,15
2023HU0266497,302,77000,15,2,15
2023HU0266519,200,21400,31,2,15
2023HU0266626,308,321300,17,2,15
2023HU0266788,301,-60000,5,0,15
2023HU0267079,305,109500,38,2,15
2023HU0267574,303,100700,9,2,15
2023HU0268344,304,48200,17,1,15
2023HU0268862,303,81300,8,3,15
2023HU0268914,302,-60000,9,0,15
2023HU0269152,307,62000,12,1,15
2023HU0269156,100,-60000,11,0,15
2023HU0269241,200,16500,15,2,15
2023HU0269569,306,36000,11,1,15
2023HU0269759,200,97000,13,2,15
2023HU0270328,303,410200,15,5,15
2023HU0270586,307,42200,9,2,15
2023HU0271363,100,17700,55,2,15
2023HU0271402,308,53000,27,2,15
2023HU0271792,304,1800,10,1,15
2023HU0271919,304,10300,48,1,15
2023HU0272190,100,166600,32,6,15
2023HU0272345,305,33000,8,2,15
2023HU0272683,302,64600,15,1,15
2023HU0272782,302,102400,6,3,15
2023HU0273053,200,161700,20,2,15
2023HU0273217,303,326100,9,3,15
2023HU0273274,200,48000,14,2,15
2023HU0273307,100,96000,5,6,15
2023HU0273314,308,60000,5,1,15
2023HU0273421,302,215000,23,3,15
2023HU0273868,303,179200,14,3,15
2023HU0274275,302,110000,17,2,15
2023HU0274369,302,218500,33,4,15
2023HU0274620,308,263000,132,6,15
2023HU0274674,308,97200,20,4,15
2023HU0274854,303,144000,63,4,15
2023HU0274976,306,40000,37,4,15
2023HU0275398,100,-60000,2,0,15
2023HU0276332,200,540000,16,4,15
2023HU0276365,100,28700,5,1,15
2023HU0276411,308,189000,4,3,15
2023HU0276445,100,75000,14,1,15
2023HU0276958,308,130000,28,4,15
2023HU0277302,303,227060,8,3,15
2023HU0277306,301,44900,22,2,15
2023HU0277353,304,106000,16,2,15
2023HU0277620,303,150100,8,3,15
2023HU0278044,304,-60000,23,0,15
2023HU0278120,306,87300,18,2,15
2023HU0278760,302,119800,11,5,15
2023HU0278873,306,102400,10,5,15
2023HU0278913,302,16400,16,2,15
2023HU0279153,100,50900,12,1,15
2023HU0279248,307,65600,13,2,15
2023HU0279486,306,61000,10,1,15
2023HU0279490,100,115800,6,3,15
2023HU0279570,100,7600,15,1,15
2023HU0279777,100,63400,13,2,15
2023HU0280081,308,124120,14,3,15
2023HU0280595,304,70000,50,2,15
2023HU0280760,100,48500,35,2,15
2023HU0280763,200,159600,20,4,15
2023HU0280995,200,85000,8,2,15
2023HU0281003,304,38800,15,1,15
2023HU0281748,200,20000,36,1,15
2023HU0281807,308,239800,5,4,15
2023HU0282161,303,-60000,14,0,15
2023HU0282181,307,62300,19,2,15
2023HU0283039,100,-60000,30,0,15
2023HU0283175,301,65000,3,2,15
2023HU0283190,307,524000,15,2,15
2023HU0283325,307,102800,185,5,15
2023HU0283451,304,108400,11,2,15
2023HU0283568,304,103800,9,2,15
2023HU0284169,302,122900,16,3,15
2023HU0284283,303,82600,11,1,15
2023HU0284377,307,33000,23,2,15
2023HU0284809,200,68400,53,4,15
2023HU0285613,303,159800,10,2,15
2023HU0285727,100,39000,36,6,15
2023HU0285930,100,76100,12,1,15
2023HU0286077,301,70000,10,3,15
2023HU0286134,306,326000,10,3,15
2023HU0286190,100,76500,31,2,15
2023HU0286404,305,237400,9,2,15
2023HU0287063,306,100000,20,4,15
2023HU0287210,303,-60000,10,0,15
2023HU0287260,301,12000,47,2,15
2023HU0287274,100,110200,11,2,15
2023HU0287320,305,25500,17,2,15
2023HU0287935,301,-60000,28,0,15
2023HU0287952,100,20000,28,1,15
2023HU0288574,301,37700,4,2,15
2023HU0288977,100,73000,18,3,15
2023HU0289057,302,172010,33,2,15
2023HU0289287,307,104500,26,2,15
2023HU0289500,307,230000,27,1,15
2023HU0290367,306,50000,20,1,15
2023HU0290453,306,153000,8,5,15
2023HU0290842,303,25000,8,1,15
2023HU0290895,308,82800,10,2,15
2023HU0291220,100,399000,30,2,15
2023HU0291237,100,221000,5,4,15
2023HU0291452,100,28200,35,2,15
2023HU0291485,304,45700,17,1,15
2023HU0291663,307,235900,19,4,15
2023HU0291740,100,0,2,1,15
2023HU0292225,100,-60000,34,0,15
2023HU0292616,200,46200,6,2,15
2023HU0292941,304,100700,8,2,15
2023HU0292971,100,113000,3,2,15
2023HU0293105,301,54000,15,2,15
2023HU0293382,306,247510,14,3,15
2023HU0293561,307,97900,8,1,15
2023HU0294000,304,300000,21,3,15
2023HU0294130,200,-60000,2,0,15
2023HU0294875,100,118000,71,3,15
2023HU0295136,306,115000,17,4,15
2023HU0295301,308,126000,36,4,15
2023HU0295356,305,636000,23,3,15
2023HU0295675,304,570000,11,5,15
2023HU0296247,200,201200,16,1,15
2023HU0296718,306,80000,8,3,15
2023HU0296785,305,51400,7,3,15
2023HU0297068,304,56000,43,2,15
2023HU0297488,304,48800,13,2,15
2023HU0297859,200,86260,24,3,15
2023HU0298087,304,140000,27,1,15
2023HU0298574,200,73800,5,1,15
2023HU0298969,100,-60000,35,0,15
2023HU0299451,307,83400,51,3,15
2023HU0299881,308,138000,19,2,15
2023HU0299955,304,180000,21,3,15
2023HU0300162,304,37000,10,1,15
2023HU0300224,306,184000,10,2,15
2023HU0300578,100,-60000,4,0,15
2023HU0300717,307,130000,34,4,15
2023HU0300777,303,127200,7,3,15
2023HU0301698,100,240000,13,4,15
2023HU0302278,100,180000,10,5,15
2023HU0302280,200,24000,15,1,15
2023HU0302476,200,116000,13,4,15
2023HU0302782,301,80000,57,1,15
2023HU0303175,304,200000,21,2,15
2023HU0303470,308,205600,59,5,15
2023HU0303930,303,191000,9,3,15
2023HU0303938,307,146000,9,3,15
2023HU0304176,305,32500,17,2,15
2023HU0304192,305,80500,27,1,15
2023HU0304531,304,12300,16,1,15
2023HU0304618,200,241210,79,5,15
2023HU0304735,308,114300,31,3,15
2023HU0304973,200,97000,31,2,15
2023HU0304993,307,117500,27,6,15
2023HU0305011,200,19300,13,2,15
2023HU0305030,304,126700,58,1,15
2023HU0305065,307,70000,9,1,15
2023HU0305520,307,507000,8,3,15
2023HU0305592,302,122900,6,5,15
2023HU0306560,306,169320,12,3,15
2023HU0307300,304,115000,17,2,15
2023HU0307456,200,66000,7,2,15
2023HU0307747,303,104500,11,2,15
2023HU0307972,304,193000,37,1,15
2023HU0310773,100,25610,11,4,15
2023HU0310969,301,104800,6,1,15
2023HU0311069,200,-60000,92,0,15
2023HU0311173,308,25050,52,3,15
2023HU0311316,304,26200,15,1,15
2023HU0311752,305,53700,11,2,15
2023HU0311968,301,29300,4,3,15
2023HU0312095,304,84600,11,2,15
2023HU0312201,100,534900,14,2,15
2023HU0312436,305,35700,11,1,15
2023HU0312527,100,-60000,39,0,15
2023HU0312994,200,95800,48,2,15
2023HU0313824,100,162000,36,2,15
2023HU0313968,303,29300,9,1,15
2023HU0314328,308,78000,13,1,15
2023HU0314550,306,152500,10,3,15
2023HU0314662,306,112000,7,1,15
2023HU0314663,306,120000,52,4,15
2023HU0314896,302,57400,16,2,15
2023HU0314990,200,-60000,7,0,15
2023HU0314995,301,140000,6,2,15
2023HU0315322,100,310400,62,18,15
2023HU0315376,307,106960,22,6,15
2023HU0315385,200,-60000,18,0,15
2023HU0315843,308,56200,128,3,15
2023HU0315859,306,169000,8,5,15
2023HU0316469,301,60000,30,4,15
2023HU0316986,306,199000,19,2,15
2023HU0317023,303,35210,9,2,15
2023HU0317477,301,70004,35,4,15
2023HU0317680,100,155900,4,5,15
2023HU0317687,200,19000,3,5,15
2023HU0317911,100,-60000,50,0,15
2023HU0318473,305,10000,26,1,15
2023HU0318874,100,1017300,18,7,15
2023HU0319202,302,-60000,2,0,15
2023HU0319233,100,217400,10,5,15
2023HU0319641,302,23500,17,1,15
2023HU0319955,200,15000,21,2,15
2023HU0319999,304,75100,9,1,15
2023HU0320027,308,89800,26,2,15
2023HU0321244,200,5000,18,1,15
2023HU0321303,303,191200,9,3,15
2023HU0322520,305,203000,11,6,15
2023HU0322704,302,-60000,22,0,15
2023HU0322743,200,35900,20,2,15
2023HU0323464,307,238200,10,2,15
2023HU0323796,305,108400,12,3,15
2023HU0324316,304,-60000,52,0,15
2023HU0324419,301,120000,7,4,15
2023HU0324427,304,16900,19,1,15
2023HU0325025,301,201200,40,2,15
2023HU0326143,302,80000,13,2,15
2023HU0326450,305,24730,3,2,15
2023HU0326778,307,145500,15,3,15
2023HU0326860,308,152000,30,2,15
2023HU0326864,306,56000,10,5,15
2023HU0327794,307,49100,49,2,15
2023HU0327992,200,6000,18,1,15
2023HU0328516,303,79500,30,3,15
2023HU0328707,200,-60000,21,0,15
2023HU0328797,301,53900,5,6,15
2023HU0329150,303,387000,8,3,15
2023HU0329508,302,145600,5,3,15
2023HU0329558,100,192700,34,5,15
2023HU0329707,301,100000,12,5,15
2023HU0329857,302,100000,8,4,15
2023HU0329946,304,2100,9,1,15
2023HU0330232,200,217100,9,2,15
2023HU0330379,303,92000,14,2,15
2023HU0330441,200,181800,11,3,15
2023HU0330597,100,250000,9,2,15
2023HU0331210,306,7000,13,3,15
2023HU0331342,304,190000,9,2,15
2023HU0331667,100,129100,12,4,15
2023HU0331803,200,108700,32,2,15
2023HU0331808,302,154930,15,3,15
2023HU0332004,307,167000,13,4,15
2023HU0332161,306,188000,56,3,15
2023HU0332169,308,192000,9,8,15
2023HU0332617,307,108500,11,2,15
2023HU0332664,307,0,13,1,15
2023HU0333017,200,73100,79,2,15
2023HU0333512,303,-60000,49,0,15
2023HU0333615,303,130000,10,4,15
2023HU0333664,200,76730,43,5,15
2023HU0333763,304,-60000,84,0,15
2023HU0334479,100,-60000,21,0,15
2023HU0334545,303,118000,14,1,15
2023HU0334883,100,53600,3,2,15
2023HU0335003,100,87000,34,2,15
2023HU0335149,304,271240,19,3,15
2023HU0335277,304,77000,22,2,15
2023HU0335425,200,-60000,16,0,15
2023HU0335642,302,172000,47,4,15
2023HU0335915,305,91300,8,3,15
2023HU0335975,100,105000,6,1,15
2023HU0336074,100,15600,13,1,15
2023HU0336082,301,57500,6,3,15
2023HU0336154,304,-60000,22,0,15
2023HU0336334,306,46700,18,2,15
2023HU0336759,307,-60000,10,0,15
2023HU0337057,100,-60000,17,0,15
2023HU0337239,100,99600,34,3,15
2023HU0337423,306,97000,13,2,15
2023HU0337488,308,97700,5,7,15
2023HU0337959,100,427000,3,2,15
2023HU0338240,301,32800,13,4,15
2023HU0338444,304,48000,18,1,15
2023HU0338582,303,12960,11,3,15
2023HU0338633,100,65000,65,2,15
2023HU0339175,302,37300,13,1,15
2023HU0339474,100,70220,36,7,15
2023HU0339942,200,93000,4,2,15
2023HU0340293,100,34100,9,3,15
2023HU0340663,301,125000,41,4,15
2023HU0341251,200,69000,4,1,15
2023HU0341338,304,300750,10,3,15
2023HU0342036,303,240500,10,2,15
2023HU0342356,301,17000,23,1,15
2023HU0342441,200,-60000,20,0,15
2023HU0342581,304,97400,28,3,15
2023HU0342999,306,388000,15,1,15
2023HU0343346,304,21600,18,1,15
2023HU0343501,303,123500,8,3,15
2023HU0343596,306,173000,10,1,15
2023HU0343757,304,69000,38,1,15
2023HU0344048,307,165600,11,5,15
2023HU0344515,303,453420,11,11,15
2023HU0344804,200,55000,16,2,15
2023HU0345171,303,153000,16,2,15
2023HU0345698,304,47600,10,7,15
2023HU0345724,302,35000,35,1,15
2023HU0345755,100,34200,11,2,15
2023HU0345944,304,111300,9,2,15
2023HU0346039,100,15900,11,2,15
2023HU0346663,304,-60000,32,0,15
2023HU0346857,304,88300,17,4,15
2023HU0346964,200,36000,3,1,15
2023HU0346991,308,328250,32,2,15
2023HU0347156,200,54000,13,1,15
2023HU0347310,100,73100,8,5,15
2023HU0347941,303,228000,10,7,15
2023HU0348384,302,131000,10,3,15
2023HU0348991,305,50000,18,1,15
2023HU0349450,306,51900,11,2,15
2023HU0350308,305,126200,11,4,15
2023HU0350648,100,33000,9,5,15
2023HU0351125,100,-60000,35,0,15
2023HU0351401,100,0,4,1,15
2023HU0351433,200,-60000,7,0,15
2023HU0351644,100,196000,11,5,15
2023HU0351657,306,151020,11,2,15
2023HU0351702,302,250900,12,6,15
2023HU0351921,308,197700,20,9,15
2023HU0352080,303,97800,14,2,15
2023HU0352519,307,15600,10,1,15
2023HU0352703,200,84500,8,2,15
2023HU0353315,302,242200,3,4,15
2023HU0353550,100,252300,36,1,15
2023HU0353561,307,96500,8,4,15
2023HU0353598,304,86800,9,2,15
2023HU0353899,308,188000,4,3,15
2023HU0354117,306,62500,11,1,15
2023HU0354243,304,105000,8,3,15
2023HU0354321,303,185000,15,2,15
2023HU0354586,302,90200,20,3,15
2023HU0354736,200,5000,19,2,15
2023HU0354984,100,-60000,55,0,15
2023HU0355116,305,53000,10,2,15
2023HU0355362,305,135400,14,3,15
2023HU0355479,308,129000,27,7,15
2023HU0355852,304,51600,16,2,15
2023HU0356306,200,0,18,1,15
2023HU0356385,200,114800,15,4,15
2023HU0356558,302,120000,18,2,15
2023HU0356682,100,48200,21,2,15
2023HU0356734,200,19210,4,1,15
2023HU0356912,302,225100,13,4,15
2023HU0357056,304,85000,8,2,15
2023HU0357526,100,70000,15,3,15
2023HU0357897,100,10800,12,1,15
2023HU0357976,100,6000,20,3,15
2023HU0357992,307,70000,12,4,15
2023HU0358210,200,47600,7,1,15
2023HU0358410,307,41000,11,1,15
2023HU0358738,308,377200,29,10,15
2023HU0358741,306,71400,40,2,15
2023HU0358762,200,10400,5,2,15
2023HU0358763,200,35000,37,2,15
2023HU0358775,304,50500,17,1,15
2023HU0358845,305,-60000,46,0,15
2023HU0359575,308,110020,4,1,15
2023HU0359644,301,35000,20,6,15
2023HU0359788,306,-60000,46,0,15
2023HU0360923,304,32900,8,1,15
2023HU0361080,308,68500,13,2,15
2023HU0361108,200,41000,5,2,15
2023HU0361150,200,67000,21,5,15
2023HU0361588,301,85210,28,1,15
2023HU0361688,200,68100,31,1,15
2023HU0361748,303,48000,16,2,15
2023HU0362138,302,46600,18,4,15
2023HU0362215,308,33000,12,1,15
2023HU0362938,306,23500,17,1,15
2023HU0362941,308,162500,5,3,15
2023HU0362984,306,113000,19,2,15
2023HU0363030,200,18000,15,1,15
2023HU0363426,304,95800,51,3,15
2023HU0363488,100,143100,9,2,15
2023HU0363520,303,398800,18,4,15
2023HU0363689,200,27900,42,1,15
2023HU0363730,100,-60000,17,0,15
2023HU0363927,302,26000,62,2,15
2023HU0364246,307,219000,11,3,15
2023HU0365123,200,52000,27,1,15
2023HU0365166,304,121180,21,1,15
2023HU0365199,307,354600,10,3,15
2023HU0365510,302,101800,54,2,15
2023HU0365636,100,-60000,50,0,15
2023HU0365743,303,628000,18,1,15
2023HU0365809,302,34000,6,1,15
2023HU0366042,307,67700,11,2,15
2023HU0366341,100,114200,69,4,15
2023HU0366724,308,37000,39,1,15
2023HU0366910,307,380000,10,3,15
2023HU0367086,303,23500,13,3,15
2023HU0367550,303,88100,13,4,15
2023HU0367821,303,235950,17,2,15
2023HU0367894,303,22600,23,2,15
2023HU0368250,304,125000,16,2,15
2023HU0368504,200,-60000,11,0,15
2023HU0368731,100,7000,5,1,15
2023HU0368771,306,94400,10,2,15
2023HU0368816,100,57000,18,2,15
2023HU0369338,100,26400,4,1,15
2023HU0369733,308,133100,14,2,15
2023HU0369963,301,43000,5,2,15
2023HU0370029,307,10900,51,1,15
2023HU0370045,301,144000,9,4,15
2023HU0370117,305,76500,10,3,15
2023HU0370475,100,67500,90,1,15
2023HU0370826,100,80760,9,3,15
2023HU0370873,304,8400,15,1,15
2023HU0370958,303,80400,8,2,15
2023HU0371058,301,34900,20,2,15
2023HU0371190,306,73000,9,3,15
2023HU0371684,307,210500,18,2,15
2023HU0372032,303,222400,11,1,15
2023HU0372325,308,124800,13,7,15
2023HU0372332,305,160200,19,4,15
2023HU0372503,200,147400,19,4,15
2023HU0372810,100,243000,27,4,15
2023HU0373904,308,144000,14,3,15
2023HU0374259,100,50000,4,2,15
2023HU0374444,307,85220,10,2,15
2023HU0374563,308,164000,16,2,15
2023HU0374586,100,250200,10,7,15
2023HU0374670,302,306000,5,2,15
2023HU0374771,308,125000,3,2,15
2023HU0375065,304,24300,13,3,15
2023HU0375614,303,-60000,16,0,15
2023HU0376068,307,21300,15,1,15
2023HU0376183,100,81000,5,2,15
2023HU0376373,304,-60000,24,0,15
2023HU0376517,307,110100,12,3,15
2023HU0377151,100,71000,25,1,15
2023HU0377163,200,257210,15,2,15
2023HU0377217,302,258800,29,2,15
2023HU0377603,307,118800,10,4,15
2023HU0377607,308,90000,7,2,15
2023HU0377657,301,0,19,2,15
2023HU0377874,303,291000,16,2,15
2023HU0378032,100,87700,14,1,15
2023HU0378358,200,163900,22,4,15
2023HU0378433,100,0,16,1,15
2023HU0378620,306,20030,15,3,15
2023HU0378747,100,22400,19,1,15
2023HU0379305,200,-60000,4,0,15
2023HU0379472,200,145000,72,2,15
2023HU0380158,200,68650,10,2,15
2023HU0380471,304,134000,18,4,15
2023HU0380606,304,-60000,50,0,15
2023HU0381282,200,148200,54,2,15
2023HU0381473,306,236600,9,4,15
2023HU0381522,200,192800,12,2,15
2023HU0381523,304,35000,35,1,15
2023HU0381894,200,111250,5,9,15
2023HU0382276,308,76200,16,8,15
2023HU0382280,200,32000,3,1,15
2023HU0382784,100,75600,17,2,15
2023HU0382956,303,55200,78,2,15
2023HU0383123,200,-60000,27,0,15
2023HU0383248,302,245000,14,4,15
2023HU0383844,304,100660,9,3,15
2023HU0383936,308,125000,74,3,15
2023HU0383950,302,167600,52,6,15
2023HU0384659,307,115070,10,3,15
2023HU0385045,200,128600,28,2,15
2023HU0385138,308,190000,27,3,15
2023HU0385711,100,35000,11,1,15
2023HU0385739,200,-60000,5,0,15
2023HU0385921,100,-60000,15,0,15
2023HU0386364,306,-60000,44,0,15
2023HU0386522,308,143000,9,3,15
2023HU0387110,306,63500,16,5,15
2023HU0387472,303,74820,8,2,15
2023HU0387604,200,61000,21,2,15
2023HU0387626,302,62100,16,4,15
2023HU0387842,304,22980,19,1,15
2023HU0388051,100,69000,9,4,15
2023HU0388598,304,-60000,51,0,15
2023HU0388599,301,7500,25,2,15
2023HU0388670,100,-60000,61,0,15
2023HU0388697,100,172300,22,2,15
2023HU0388977,304,895100,7,8,15
2023HU0389601,301,725950,5,10,15
2023HU0389789,303,121000,108,1,15
2023HU0389973,100,35000,17,1,15
2023HU0390018,301,-60000,18,0,15
2023HU0390085,307,210800,17,5,15
2023HU0390660,304,68000,18,3,15
2023HU0390816,306,139000,6,4,15
2023HU0391447,200,170000,14,2,15
2023HU0391715,308,107000,12,2,15
2023HU0392349,307,169000,10,2,15
2023HU0392784,200,98300,10,2,15
2023HU0393138,304,51400,20,2,15
2023HU0393605,304,47600,7,1,15
2023HU0394109,304,80000,19,1,15
2023HU0395018,301,44600,5,2,15
2023HU0395061,305,265000,16,2,15
2023HU0395139,200,95000,22,2,15
2023HU0396220,306,242000,17,4,15
2023HU0396365,200,128200,15,2,15
2023HU0396407,200,0,12,1,15
2023HU0396522,302,90700,11,1,15
2023HU0396748,304,-60000,53,0,15
2023HU0397221,302,227000,22,2,15
2023HU0397465,307,232000,11,4,15
2023HU0397634,200,20000,9,2,15
2023HU0398014,305,32700,10,1,15
2023HU0398172,301,199800,6,5,15
2023HU0399173,307,208800,13,2,15
2023HU0399386,100,102500,7,2,15
2023HU0399476,304,-60000,51,0,15
2023HU0399616,200,60000,31,3,15
2023HU0400521,307,0,32,1,15
2023HU0401418,305,99200,18,2,15
2023HU0401441,304,16210,9,1,15
2023HU0401958,302,295000,4,3,15
2023HU0402620,100,22000,91,2,15
2023HU0403064,301,5300,26,4,15
2023HU0403205,307,131200,10,3,15
2023HU0403268,200,275000,23,2,15
2023HU0403494,100,194000,2,4,15
2023HU0404438,308,90000,41,2,15
2023HU0404708,200,80000,19,5,15
2023HU0404971,200,145990,14,2,15
2023HU0405616,200,-60000,14,0,15
2023HU0405963,307,273100,27,5,15
2023HU0406325,100,-60000,13,0,15
2023HU0406422,100,332000,2,2,15
2023HU0406450,303,13200,10,1,15
2023HU0406855,305,801000,30,4,15
2023HU0406878,100,124100,3,2,15
2023HU0407167,307,82110,11,2,15
2023HU0407266,303,62000,9,3,15
2023HU0407366,304,142000,62,3,15
2023HU0407384,303,115000,17,4,15
2023HU0407833,304,70000,11,1,15
2023HU0408087,200,-60000,10,0,15
2023HU0408133,306,152000,19,5,15
2023HU0408484,100,226000,4,5,15
2023HU0408707,200,172200,5,2,15
2023HU0409364,303,81000,9,2,15
2023HU0409429,302,123400,5,5,15
2023HU0409803,100,165000,15,4,15
2023HU0409888,304,60000,9,2,15
2023HU0409893,302,99000,12,5,15
2023HU0409975,308,180000,33,3,15
2023HU0410144,200,109600,7,4,15
2023HU0410174,303,300730,9,4,15
2023HU0410245,200,13800,35,1,15
2023HU0410589,100,48000,23,4,15
2023HU0410642,302,143000,19,1,15
2023HU0410806,304,32000,10,2,15
2023HU0410828,308,220000,42,6,15
2023HU0410951,307,145600,13,2,15
2023HU0411458,304,164030,26,3,15
2023HU0411686,100,61800,5,2,15
2023HU0411920,200,53600,14,2,15
2023HU0412228,307,811200,12,4,15
2023HU0412256,308,198600,4,4,15
2023HU0412464,100,94004,26,2,15
2023HU0412787,304,72450,56,2,15
2023HU0413000,100,51800,7,3,15
2023HU0413760,200,-60000,9,0,15
2023HU0413902,100,-60000,30,0,15
2023HU0414276,100,42500,5,3,15
2023HU0414292,306,99000,16,1,15
2023HU0414381,305,65400,15,4,15
2023HU0414578,308,95000,11,3,15
2023HU0414585,303,1076000,9,5,15
2023HU0414907,302,88000,11,3,15
2023HU0415110,307,47660,10,5,15
2023HU0415113,306,180100,9,3,15
2023HU0415134,200,84000,14,2,15
2023HU0415147,100,41500,144,5,15
2023HU0415366,100,14600,22,2,15
2023HU0415447,307,18800,15,1,15
2023HU0415866,304,90000,10,2,15
2023HU0416030,307,500,14,2,15
2023HU0416105,200,81600,11,1,15
2023HU0416198,306,71300,9,1,15
2023HU0416440,305,74100,16,3,15
2023HU0416917,306,206800,10,2,15
2023HU0417024,306,35000,12,1,15
2023HU0417163,100,51500,14,1,15
2023HU0417223,301,20800,11,8,15
2023HU0417454,303,242000,7,5,15
2023HU0417629,100,27500,7,1,15
2023HU0417739,100,9600,11,1,15
2023HU0418853,200,114100,8,2,15
2023HU0419456,200,-60000,17,0,15
2023HU0419580,307,86500,17,2,15
2023HU0419599,200,-60000,18,0,15
2023HU0419761,306,69000,36,3,15
2023HU0420210,200,90000,11,3,15
2023HU0420620,100,44430,18,1,15
2023HU0420758,301,85000,5,2,15
2023HU0421003,100,-60000,35,0,15
2023HU0421303,100,520000,22,2,15
2023HU0421488,306,159000,30,6,15
